valence_intensity,fear_intensity,anger_intensity,happiness_intensity,sadness_intensity,sentiment
0.3989999999999999,0.475,0.491,0.239,0.505,-1
0.437,0.5379999999999999,0.4639999999999999,0.284,0.4629999999999999,-1
0.4029999999999999,0.4479999999999999,0.451,0.228,0.473,-1
0.3666666666666667,0.5253333333333333,0.4543333333333333,0.205,0.4286666666666667,-1
0.364,0.565,0.627,0.175,0.51,-1
0.35,0.4485,0.521,0.171,0.4685,-1
0.394,0.5155,0.508,0.218,0.457,-1
0.366,0.5429999999999999,0.511,0.209,0.531,-1
0.39,0.503,0.495,0.195,0.4529999999999999,-1
0.366,0.6509999999999999,0.431,0.23,0.418,-1
0.447,0.318,0.434,0.217,0.396,-1
0.413,0.3879999999999999,0.45,0.282,0.402,-1
0.414,0.506,0.465,0.213,0.499,-1
0.451,0.502,0.461,0.251,0.4529999999999999,-1
0.349,0.611,0.5105,0.2119999999999999,0.5734999999999999,-1
0.3319999999999999,0.506,0.5429999999999999,0.2205,0.4994999999999999,-1
0.4429999999999999,0.351,0.384,0.29,0.367,-1
0.4225,0.5389999999999999,0.391,0.2295,0.4575,-1
0.335,0.499,0.602,0.178,0.3939999999999999,-1
0.369,0.5710000000000001,0.486,0.17,0.48,-1
0.4029999999999999,0.5710000000000001,0.484,0.261,0.473,-1
0.4579999999999999,0.487,0.3429999999999999,0.267,0.34,-1
0.37,0.5529999999999999,0.534,0.239,0.503,-1
0.392,0.426,0.481,0.28,0.414,-1
0.4165,0.526,0.477,0.2339999999999999,0.525,-1
0.327,0.65,0.537,0.1689999999999999,0.551,-1
0.4395,0.5934999999999999,0.3974999999999999,0.2545,0.461,-1
0.412,0.4245,0.4325,0.274,0.4275,-1
0.3929999999999999,0.562,0.537,0.2,0.534,-1
0.349,0.492,0.477,0.226,0.466,-1
0.39,0.431,0.49,0.306,0.418,-1
0.43,0.507,0.52,0.288,0.46,-1
0.46,0.474,0.479,0.245,0.437,-1
0.382,0.452,0.508,0.245,0.499,-1
0.447,0.252,0.368,0.29,0.282,-1
0.367,0.508,0.476,0.255,0.509,-1
0.4316666666666666,0.5323333333333333,0.496,0.29,0.4526666666666667,-1
0.32,0.674,0.3939999999999999,0.122,0.519,-1
0.368,0.626,0.5,0.206,0.4579999999999999,-1
0.344,0.6609999999999999,0.524,0.196,0.525,-1
0.4252499999999999,0.4935,0.439,0.26325,0.4277499999999999,-1
0.379,0.535,0.5245,0.245,0.4805,-1
0.406,0.46,0.516,0.21,0.431,-1
0.471,0.505,0.341,0.249,0.355,-1
0.4075,0.467,0.48,0.2485,0.4135,-1
0.472,0.562,0.3879999999999999,0.345,0.431,-1
0.4559999999999999,0.5035000000000001,0.4054999999999999,0.28,0.424,-1
0.4629999999999999,0.45,0.501,0.324,0.436,-1
0.402,0.3939999999999999,0.409,0.187,0.37,-1
0.347,0.555,0.527,0.147,0.512,-1
0.457,0.456,0.3829999999999999,0.215,0.409,-1
0.364,0.419,0.524,0.18,0.434,-1
0.348,0.595,0.479,0.2339999999999999,0.5710000000000001,-1
0.3625,0.5565,0.4815,0.2129999999999999,0.5045,-1
0.427,0.4745,0.41,0.2925,0.449,-1
0.4003333333333334,0.475,0.5166666666666667,0.2373333333333333,0.434,-1
0.4549999999999999,0.4822,0.4181,0.3041999999999999,0.4401,-1
0.427,0.486,0.4479999999999999,0.336,0.418,-1
0.4029999999999999,0.47,0.4589999999999999,0.293,0.449,-1
0.475,0.275,0.31,0.271,0.3429999999999999,-1
0.474,0.4039999999999999,0.415,0.321,0.353,-1
0.3833333333333333,0.5326666666666667,0.4846666666666666,0.1989999999999999,0.4876666666666667,-1
0.4497777777777778,0.4903333333333333,0.4408888888888889,0.2928888888888889,0.4256666666666666,-1
0.42525,0.5765,0.4125,0.28425,0.4775,-1
0.4058,0.4389999999999999,0.4593999999999999,0.2437999999999999,0.4384,-1
0.393,0.524,0.5455000000000001,0.2185,0.477,-1
0.408,0.401,0.467,0.26,0.3879999999999999,-1
0.41,0.4545,0.528,0.2165,0.468,-1
0.449,0.5355,0.4232499999999999,0.28475,0.4245,-1
0.437,0.551,0.471,0.27,0.402,-1
0.389,0.4463333333333333,0.4553333333333333,0.2533333333333333,0.4256666666666666,-1
0.431,0.41,0.525,0.284,0.461,-1
0.44,0.4029999999999999,0.43,0.276,0.42,-1
0.402,0.4315,0.5105000000000001,0.212,0.482,-1
0.388,0.5095000000000001,0.479,0.194,0.496,-1
0.4423333333333333,0.4842222222222223,0.441,0.2820555555555556,0.4349444444444444,-1
0.379,0.456,0.522,0.23,0.434,-1
0.347,0.422,0.529,0.184,0.465,-1
0.3765,0.428,0.5005000000000001,0.1679999999999999,0.4014999999999999,-1
0.443,0.475,0.4309999999999999,0.248,0.40925,-1
0.4629999999999999,0.367,0.436,0.34,0.371,-1
0.368,0.5185,0.507,0.22,0.4895,-1
0.389,0.46,0.498,0.149,0.3879999999999999,-1
0.4337499999999999,0.44325,0.46725,0.3035,0.42275,-1
0.4007272727272726,0.4678181818181818,0.5123636363636364,0.2176363636363636,0.4447272727272727,-1
0.4629999999999999,0.57,0.414,0.276,0.432,-1
0.426,0.502,0.494,0.256,0.416,-1
0.392,0.5135000000000001,0.522,0.255,0.4599999999999999,-1
0.33,0.487,0.6729999999999999,0.17,0.504,-1
0.367,0.527,0.5820000000000001,0.209,0.446,-1
0.4096666666666667,0.439,0.4973333333333333,0.2806666666666667,0.4043333333333334,-1
0.4045,0.4445,0.4735,0.233,0.4395,-1
0.4355,0.522,0.467,0.268,0.424,-1
0.36,0.54,0.505,0.2019999999999999,0.507,-1
0.4,0.425,0.4639999999999999,0.259,0.4429999999999999,-1
0.366,0.562,0.461,0.223,0.507,-1
0.412,0.499,0.4539999999999999,0.228,0.4639999999999999,-1
0.447,0.50675,0.41075,0.29825,0.424,-1
0.479,0.361,0.397,0.2769999999999999,0.354,-1
0.432,0.49675,0.408,0.21525,0.45875,-1
0.426,0.524,0.485,0.29,0.499,-1
0.441,0.418,0.4529999999999999,0.258,0.385,-1
0.3779999999999999,0.606,0.428,0.283,0.4679999999999999,-1
0.4442222222222222,0.4815555555555555,0.4317777777777778,0.2655555555555555,0.4278888888888889,-1
0.4337499999999999,0.4624999999999999,0.4915,0.294,0.430625,-1
0.442,0.4633333333333334,0.5016666666666667,0.266,0.4533333333333333,-1
0.3685,0.481,0.474,0.177,0.4775,-1
0.4004999999999999,0.511,0.4765,0.255,0.4455,-1
0.426,0.358,0.332,0.272,0.4589999999999999,-1
0.37175,0.53,0.52325,0.176,0.452,-1
0.439,0.513,0.402,0.2319999999999999,0.4639999999999999,-1
0.396,0.435,0.496,0.16,0.449,-1
0.41,0.547,0.528,0.233,0.4479999999999999,-1
0.3668333333333333,0.4603333333333333,0.5075,0.2291666666666666,0.4606666666666667,-1
0.456,0.46,0.408,0.357,0.428,-1
0.4629999999999999,0.476,0.408,0.287,0.4039999999999999,-1
0.318,0.757,0.502,0.223,0.57,-1
0.406,0.586,0.411,0.196,0.433,-1
0.354,0.508,0.495,0.177,0.5429999999999999,-1
0.422,0.565,0.37,0.256,0.498,-1
0.3365,0.6065,0.4735,0.19,0.4915,-1
0.33,0.517,0.486,0.218,0.3879999999999999,-1
0.455,0.347,0.508,0.346,0.4029999999999999,-1
0.332,0.578,0.507,0.148,0.556,-1
0.44,0.4379999999999999,0.409,0.217,0.42,-1
0.4306666666666667,0.4946666666666666,0.421,0.2589999999999999,0.4159999999999999,-1
0.308,0.56,0.563,0.188,0.486,-1
0.4625,0.482,0.4639999999999999,0.289,0.4015,-1
0.423,0.5479999999999999,0.512,0.23,0.462,-1
0.36,0.368,0.501,0.141,0.457,-1
0.336,0.5156666666666666,0.5086666666666667,0.1596666666666666,0.433,-1
0.4315,0.531,0.5435,0.2985,0.4525,-1
0.409,0.472,0.541,0.251,0.434,-1
0.362,0.579,0.5329999999999999,0.27,0.421,-1
0.452,0.502,0.461,0.286,0.4479999999999999,-1
0.43425,0.47425,0.434,0.2785,0.37625,-1
0.446,0.4629999999999999,0.402,0.2,0.4,-1
0.431,0.597,0.408,0.286,0.519,-1
0.3339999999999999,0.523,0.476,0.17,0.4639999999999999,-1
0.474,0.33,0.365,0.233,0.344,-1
0.3596666666666667,0.5384444444444445,0.5302222222222222,0.1505555555555555,0.4563333333333333,-1
0.432,0.491,0.4479999999999999,0.278,0.384,-1
0.427,0.5489999999999999,0.536,0.258,0.462,-1
0.4633333333333334,0.4280000000000001,0.4646666666666667,0.2886666666666667,0.42,-1
0.356,0.546,0.604,0.17,0.528,-1
0.368,0.514,0.551,0.2,0.466,-1
0.421,0.495,0.4353333333333333,0.267,0.429,-1
0.355,0.492,0.619,0.21,0.507,-1
0.474,0.408,0.485,0.417,0.355,-1
0.4352222222222222,0.4886666666666666,0.4136666666666666,0.2558888888888889,0.4307777777777777,-1
0.475,0.466,0.368,0.354,0.39,-1
0.3625,0.529,0.4985,0.1875,0.459,-1
0.436,0.386,0.43,0.275,0.38,-1
0.419,0.505,0.473,0.233,0.406,-1
0.433,0.483,0.426,0.292,0.433,-1
0.34,0.512,0.615,0.148,0.527,-1
0.455,0.5096666666666667,0.403,0.2716666666666666,0.428,-1
0.4362,0.4801999999999999,0.457,0.3177999999999999,0.4286,-1
0.426,0.59,0.488,0.215,0.4479999999999999,-1
0.444,0.462,0.4639999999999999,0.285,0.408,-1
0.4639999999999999,0.441,0.4029999999999999,0.332,0.3989999999999999,-1
0.3795,0.4549999999999999,0.524,0.279,0.435,-1
0.4531666666666666,0.4753333333333334,0.4341666666666667,0.3073333333333333,0.4141666666666667,-1
0.363,0.505,0.597,0.154,0.522,-1
0.3065,0.5155000000000001,0.5980000000000001,0.143,0.478,-1
0.4635,0.4159999999999999,0.4365,0.2555,0.414,-1
0.426,0.574,0.477,0.257,0.474,-1
0.456,0.366,0.368,0.294,0.392,-1
0.38125,0.509,0.5325,0.22075,0.487,-1
0.341,0.561,0.583,0.159,0.4579999999999999,-1
0.441,0.5579999999999999,0.417,0.281,0.426,-1
0.3495,0.5055000000000001,0.486,0.1823333333333333,0.4606666666666666,-1
0.311,0.6629999999999999,0.568,0.174,0.586,-1
0.3043333333333333,0.5499999999999999,0.576,0.151,0.5043333333333333,-1
0.41,0.498,0.3979999999999999,0.299,0.428,-1
0.4173999999999999,0.4589999999999999,0.4672,0.2777999999999999,0.4046,-1
0.4379999999999999,0.426,0.45,0.346,0.424,-1
0.309,0.614,0.5660000000000001,0.125,0.54,-1
0.45,0.5245,0.519,0.3575,0.4639999999999999,-1
0.38,0.5182857142857143,0.526,0.2321428571428571,0.4884285714285714,-1
0.409,0.422,0.496,0.17,0.466,-1
0.45375,0.463,0.40775,0.25375,0.43875,-1
0.387,0.588,0.486,0.175,0.462,-1
0.427,0.456,0.419,0.247,0.47,-1
0.3939999999999999,0.4629999999999999,0.477,0.272,0.433,-1
0.429,0.4984999999999999,0.419,0.2775,0.397,-1
0.42,0.366,0.4,0.319,0.369,-1
0.3299999999999999,0.5915,0.517,0.1525,0.5237499999999999,-1
0.4579999999999999,0.527,0.425,0.302,0.434,-1
0.428,0.401,0.522,0.316,0.379,-1
0.408,0.445,0.426,0.21,0.415,-1
0.387,0.437,0.4579999999999999,0.1969999999999999,0.411,-1
0.4004999999999999,0.4755,0.4345,0.2734999999999999,0.4745,-1
0.462,0.487,0.372,0.301,0.396,-1
0.466,0.4539999999999999,0.3979999999999999,0.3279999999999999,0.441,-1
0.407,0.517,0.4629999999999999,0.2319999999999999,0.414,-1
0.3879999999999999,0.522,0.568,0.191,0.502,-1
0.4096666666666667,0.5113333333333333,0.5099999999999999,0.2713333333333333,0.447,-1
0.4113333333333333,0.4186666666666667,0.48,0.2816666666666667,0.4373333333333333,-1
0.416,0.488,0.529,0.242,0.452,-1
0.4266666666666667,0.4513333333333333,0.452,0.3143333333333333,0.4039999999999999,-1
0.316,0.484,0.528,0.15,0.522,-1
0.42125,0.4865,0.398,0.256,0.44,-1
0.44,0.425,0.426,0.299,0.4479999999999999,-1
0.33,0.551,0.637,0.168,0.583,-1
0.455,0.525,0.525,0.3339999999999999,0.456,-1
0.384,0.449,0.534,0.238,0.441,-1
0.3795,0.453,0.5439999999999999,0.254,0.4685,-1
0.391,0.516,0.508,0.149,0.48,-1
0.377,0.52,0.4479999999999999,0.238,0.481,-1
0.422,0.508,0.4725,0.269,0.4805,-1
0.445,0.518,0.428,0.283,0.419,-1
0.376,0.444,0.528,0.216,0.46,-1
0.359,0.48,0.5226666666666666,0.2363333333333333,0.4516666666666666,-1
0.474,0.3979999999999999,0.445,0.31,0.3879999999999999,-1
0.4679999999999999,0.535,0.418,0.306,0.418,-1
0.3979999999999999,0.478,0.492,0.217,0.494,-1
0.3565,0.542,0.532,0.2304999999999999,0.4805,-1
0.4296666666666666,0.4633333333333334,0.5293333333333333,0.2743333333333333,0.4353333333333333,-1
0.347,0.5730000000000001,0.4805,0.2005,0.5625,-1
0.411,0.67,0.462,0.209,0.479,-1
0.4065,0.5,0.5345,0.301,0.479,-1
0.3714999999999999,0.5895,0.5449999999999999,0.2794999999999999,0.505,-1
0.4549999999999999,0.473,0.4684999999999999,0.3165,0.473,-1
0.402,0.513,0.5045,0.2305,0.459,-1
0.402,0.446,0.524,0.158,0.445,-1
0.475,0.376,0.417,0.384,0.424,-1
0.3994999999999999,0.4225,0.4455,0.205,0.379,-1
0.432,0.5013333333333333,0.486,0.264,0.431,-1
0.3145,0.5745,0.4785,0.1145,0.5445,-1
0.4555,0.464,0.476,0.261,0.397,-1
0.457,0.374,0.35,0.295,0.395,-1
0.375,0.527,0.487,0.382,0.4479999999999999,-1
0.369,0.509,0.462,0.1939999999999999,0.546,-1
0.424,0.486,0.451,0.3045,0.421,-1
0.473,0.363,0.43,0.305,0.41,-1
0.305,0.484,0.58,0.148,0.478,-1
0.405,0.581,0.432,0.258,0.498,-1
0.3386666666666666,0.4936666666666666,0.5523333333333333,0.2423333333333333,0.5329999999999999,-1
0.3829999999999999,0.574,0.51,0.289,0.42,-1
0.4325,0.4539999999999999,0.4415,0.2575,0.41,-1
0.423,0.591,0.53,0.215,0.47,-1
0.3939999999999999,0.4629999999999999,0.415,0.257,0.413,-1
0.4679999999999999,0.452,0.44,0.322,0.359,-1
0.392,0.455,0.503,0.271,0.488,-1
0.3779999999999999,0.5820000000000001,0.483,0.203,0.46,-1
0.4679999999999999,0.406,0.3829999999999999,0.273,0.4029999999999999,-1
0.395,0.627,0.473,0.178,0.457,-1
0.442,0.424,0.427,0.296,0.4029999999999999,-1
0.389,0.565,0.447,0.246,0.46,-1
0.419,0.4305,0.4785,0.2294999999999999,0.432,-1
0.4029999999999999,0.5710000000000001,0.426,0.22,0.439,-1
0.347,0.695,0.491,0.1969999999999999,0.513,-1
0.322,0.537,0.565,0.1939999999999999,0.524,-1
0.40375,0.4775,0.4985,0.1982499999999999,0.44275,-1
0.4145,0.4569999999999999,0.4649999999999999,0.2779999999999999,0.45,-1
0.4351538461538461,0.4817307692307693,0.4321923076923078,0.2666538461538461,0.432423076923077,-1
0.451,0.4933333333333332,0.472,0.294,0.4026666666666667,-1
0.436,0.525,0.4629999999999999,0.309,0.502,-1
0.3616666666666666,0.5893333333333333,0.5863333333333333,0.1936666666666666,0.501,-1
0.427,0.5694000000000001,0.4154,0.263,0.4778,-1
0.4379999999999999,0.391,0.424,0.165,0.405,-1
0.3429999999999999,0.626,0.486,0.182,0.523,-1
0.4235,0.4569999999999999,0.413,0.2545,0.4575,-1
0.4525,0.496,0.4175,0.3335,0.474,-1
0.457,0.584,0.53,0.319,0.5329999999999999,-1
0.38,0.563,0.547,0.267,0.544,-1
0.478,0.374,0.37,0.389,0.321,-1
0.3815,0.567,0.4755,0.2155,0.4475,-1
0.4468,0.4949999999999999,0.4288,0.2875999999999999,0.4222,-1
0.415,0.499,0.47,0.257,0.423,-1
0.449,0.3605,0.4965,0.3289999999999999,0.378,-1
0.456,0.409,0.44,0.26,0.363,-1
0.374,0.492,0.5,0.297,0.421,-1
0.381,0.491,0.523,0.243,0.445,-1
0.473,0.462,0.423,0.301,0.382,-1
0.466,0.4589999999999999,0.4,0.322,0.347,-1
0.348,0.4225,0.4315,0.21,0.49,-1
0.4166666666666667,0.465,0.4949999999999999,0.2319999999999999,0.4416666666666666,-1
0.316,0.4629999999999999,0.581,0.19,0.499,-1
0.4539999999999999,0.455,0.436,0.304,0.353,-1
0.43,0.442,0.455,0.273,0.418,-1
0.4066666666666667,0.4316666666666666,0.4889999999999999,0.2109999999999999,0.4429999999999999,-1
0.4033333333333333,0.461,0.5566666666666666,0.2386666666666666,0.498,-1
0.476,0.427,0.466,0.33,0.373,-1
0.4539999999999999,0.476,0.397,0.292,0.423,-1
0.444,0.428,0.4679999999999999,0.278,0.381,-1
0.4436249999999999,0.467625,0.40825,0.27,0.4192499999999999,-1
0.399,0.51,0.522,0.244,0.467,-1
0.4135,0.4875,0.477,0.25,0.4225,-1
0.431,0.523,0.381,0.294,0.449,-1
0.4054999999999999,0.463,0.4645,0.3015,0.4525,-1
0.427,0.518,0.408,0.23,0.405,-1
0.39,0.435,0.4589999999999999,0.3,0.414,-1
0.4039999999999999,0.3929999999999999,0.506,0.213,0.402,-1
0.35,0.5670000000000001,0.445,0.162,0.442,-1
0.462,0.45,0.414,0.308,0.3879999999999999,-1
0.4679999999999999,0.37,0.452,0.294,0.348,-1
0.442,0.5266666666666667,0.437,0.2516666666666667,0.4503333333333333,-1
0.353,0.413,0.49,0.125,0.539,-1
0.415,0.508,0.429,0.233,0.442,-1
0.4429999999999999,0.518,0.499,0.24,0.4,-1
0.414,0.505,0.503,0.25,0.462,-1
0.4359999999999999,0.5135000000000001,0.471,0.3035,0.435,-1
0.465,0.495,0.4585,0.297,0.437,-1
0.409,0.336,0.449,0.198,0.422,-1
0.47,0.439,0.423,0.3289999999999999,0.406,-1
0.377,0.444,0.424,0.203,0.466,-1
0.359,0.556,0.542,0.188,0.485,-1
0.39975,0.4854999999999999,0.4585,0.22625,0.45025,-1
0.39,0.552,0.451,0.223,0.525,-1
0.442,0.3989999999999999,0.502,0.252,0.3779999999999999,-1
0.4116666666666666,0.481,0.5393333333333333,0.2763333333333333,0.4436666666666667,-1
0.359,0.578,0.5870000000000001,0.203,0.512,-1
0.501,0.543,0.4255,0.2825,0.4515,-1
0.416,0.551,0.527,0.294,0.406,-1
0.42325,0.495,0.45725,0.24675,0.438,-1
0.417,0.4414999999999999,0.5107499999999999,0.24325,0.43575,-1
0.356,0.6559999999999999,0.484,0.184,0.529,-1
0.4155,0.497,0.5145,0.2275,0.4145,-1
0.444,0.4843333333333333,0.429,0.304,0.4199999999999999,-1
0.4505,0.491,0.4745,0.2845,0.4345,-1
0.423,0.446,0.4639999999999999,0.2739999999999999,0.429,-1
0.4639999999999999,0.504,0.442,0.281,0.521,-1
0.332,0.703,0.54,0.178,0.557,-1
0.3797142857142857,0.5357142857142857,0.5307142857142858,0.2394285714285714,0.5042857142857143,-1
0.385,0.561,0.46,0.237,0.4379999999999999,-1
0.47,0.41,0.449,0.335,0.4,-1
0.382,0.579,0.519,0.214,0.5329999999999999,-1
0.3315,0.5855,0.55975,0.148,0.51125,-1
0.4186666666666667,0.5413333333333333,0.4496666666666666,0.2115,0.4625000000000001,-1
0.4535,0.43025,0.46625,0.32975,0.4185,-1
0.451,0.408,0.491,0.302,0.416,-1
0.3714999999999999,0.4619999999999999,0.5449999999999999,0.257,0.4505,-1
0.456,0.4625,0.413,0.25,0.4165,-1
0.463,0.5046666666666666,0.472,0.2633333333333333,0.4043333333333332,-1
0.368,0.528,0.5,0.203,0.495,-1
0.462,0.322,0.35,0.2289999999999999,0.376,-1
0.416,0.517,0.431,0.212,0.494,-1
0.45,0.466,0.344,0.303,0.421,-1
0.42,0.541,0.4629999999999999,0.244,0.431,-1
0.335,0.5579999999999999,0.614,0.113,0.5660000000000001,-1
0.452,0.477,0.494,0.283,0.408,-1
0.353,0.626,0.515,0.186,0.65,-1
0.442,0.4589999999999999,0.451,0.256,0.442,-1
0.4566666666666667,0.4851666666666666,0.4348333333333333,0.2963333333333333,0.4291666666666666,-1
0.355,0.57,0.522,0.235,0.569,-1
0.391,0.37,0.473,0.157,0.428,-1
0.38575,0.4615,0.48,0.256125,0.4423749999999999,-1
0.354,0.473,0.54,0.192,0.508,-1
0.4034999999999999,0.5469999999999999,0.472,0.233,0.4725,-1
0.39,0.56,0.477,0.241,0.462,-1
0.356,0.431,0.493,0.2019999999999999,0.536,-1
0.416,0.5489999999999999,0.431,0.264,0.442,-1
0.4453333333333333,0.48,0.457,0.283,0.4106666666666667,-1
0.426,0.402,0.4415,0.2885,0.408,-1
0.336,0.418,0.487,0.22,0.426,-1
0.392,0.613,0.503,0.35,0.5920000000000001,-1
0.4669999999999999,0.49,0.408,0.3005,0.4405,-1
0.46,0.421,0.362,0.25,0.376,-1
0.4054999999999999,0.4205,0.4475,0.242,0.434,-1
0.4539999999999999,0.574,0.437,0.299,0.5,-1
0.351,0.565,0.498,0.204,0.4845,-1
0.3929999999999999,0.482,0.565,0.184,0.495,-1
0.43,0.396,0.49,0.272,0.409,-1
0.4539999999999999,0.45,0.4429999999999999,0.411,0.43,-1
0.4,0.446,0.4639999999999999,0.222,0.426,-1
0.473,0.3289999999999999,0.374,0.392,0.332,-1
0.423,0.5453333333333333,0.4596666666666666,0.2353333333333333,0.4619999999999999,-1
0.4325,0.522,0.477,0.2315,0.43,-1
0.4475,0.4555714285714286,0.4624285714285713,0.2874285714285714,0.4270714285714286,-1
0.473,0.452,0.437,0.344,0.3429999999999999,-1
0.3999999999999999,0.4736666666666667,0.3983333333333334,0.2586666666666666,0.3979999999999999,-1
0.4076666666666667,0.417,0.479,0.2243333333333333,0.4206666666666667,-1
0.46,0.417,0.4379999999999999,0.346,0.428,-1
0.4603333333333333,0.512,0.4326666666666667,0.2776666666666667,0.4126666666666667,-1
0.376,0.634,0.427,0.345,0.561,-1
0.417,0.498,0.45,0.29,0.466,-1
0.461,0.4529999999999999,0.426,0.3379999999999999,0.431,-1
0.3645,0.48,0.4795,0.2075,0.4535,-1
0.391,0.493,0.501,0.25,0.5033333333333333,-1
0.3805,0.526,0.4675,0.2475,0.4575,-1
0.3986666666666666,0.5233333333333334,0.4793333333333334,0.2613333333333333,0.4883333333333333,-1
0.368,0.489,0.4679999999999999,0.155,0.435,-1
0.4225,0.4034999999999999,0.4359999999999999,0.3135,0.4004999999999999,-1
0.3983333333333334,0.5803333333333333,0.4568333333333333,0.2218333333333333,0.4979999999999999,-1
0.447,0.4429999999999999,0.465,0.275,0.4379999999999999,-1
0.4105454545454545,0.510090909090909,0.501,0.2132727272727272,0.4352727272727273,-1
0.449,0.4675,0.489,0.2764999999999999,0.433,-1
0.3829999999999999,0.521,0.603,0.2269999999999999,0.508,-1
0.386,0.461,0.542,0.166,0.442,-1
0.42,0.5579999999999999,0.481,0.187,0.428,-1
0.41,0.5175,0.4995,0.2375,0.4609999999999999,-1
0.4266666666666666,0.5473333333333333,0.4943333333333333,0.2936666666666667,0.5336666666666666,-1
0.355,0.512,0.55,0.187,0.437,-1
0.4679999999999999,0.364,0.408,0.302,0.417,-1
0.426,0.4985,0.4995,0.3195,0.4875,-1
0.369,0.545,0.418,0.217,0.542,-1
0.4009999999999999,0.501,0.469,0.2266666666666666,0.4526666666666667,-1
0.371,0.426,0.5,0.193,0.461,-1
0.4509999999999999,0.4615,0.466,0.2855,0.4205,-1
0.473,0.542,0.442,0.262,0.406,-1
0.349,0.551,0.413,0.182,0.43,-1
0.377,0.4479999999999999,0.435,0.2189999999999999,0.371,-1
0.3976666666666666,0.5113333333333333,0.4916666666666667,0.2276666666666666,0.4319999999999999,-1
0.426,0.479,0.484,0.216,0.45,-1
0.408,0.486,0.491,0.1989999999999999,0.47,-1
0.402,0.423,0.439,0.2,0.371,-1
0.303,0.634,0.563,0.141,0.545,-1
0.4525,0.4705,0.4649999999999999,0.2324999999999999,0.3974999999999999,-1
0.38,0.525,0.488,0.246,0.451,-1
0.426,0.535,0.472,0.2239999999999999,0.452,-1
0.4398125000000001,0.5111875,0.4336875,0.2558125,0.4274374999999999,-1
0.42,0.492,0.484,0.273,0.446,-1
0.4425,0.4876666666666667,0.4373333333333333,0.2635,0.445,-1
0.472,0.491,0.489,0.283,0.42,-1
0.4495,0.351,0.42,0.3265,0.3854999999999999,-1
0.356,0.456,0.505,0.252,0.474,-1
0.4523333333333333,0.492,0.445,0.247,0.4276666666666666,-1
0.457,0.457,0.439,0.236,0.402,-1
0.4479999999999999,0.361,0.485,0.299,0.3929999999999999,-1
0.3934,0.5184,0.5189999999999999,0.2384,0.4793999999999999,-1
0.3555,0.4765,0.5165,0.2215,0.4505,-1
0.357,0.5760000000000001,0.607,0.248,0.491,-1
0.357,0.4679999999999999,0.5805,0.197,0.45,-1
0.466,0.412,0.435,0.284,0.431,-1
0.44,0.588,0.426,0.261,0.4429999999999999,-1
0.4286666666666667,0.5156666666666667,0.4553333333333333,0.2483333333333333,0.4453333333333333,-1
0.345,0.541,0.544,0.1939999999999999,0.5710000000000001,-1
0.477,0.38,0.386,0.31,0.356,-1
0.3389999999999999,0.514,0.475,0.204,0.477,-1
0.3929999999999999,0.5,0.4589999999999999,0.278,0.501,-1
0.36,0.5056666666666667,0.5386666666666667,0.1893333333333333,0.4906666666666666,-1
0.345,0.529,0.501,0.203,0.469,-1
0.4629999999999999,0.397,0.496,0.326,0.423,-1
0.392,0.4579999999999999,0.519,0.213,0.461,-1
0.4725,0.526,0.4115,0.305,0.413,-1
0.366,0.522,0.58,0.259,0.501,-1
0.3894999999999999,0.53175,0.531,0.23975,0.46825,-1
0.4355,0.5489999999999999,0.4345,0.31,0.4425,-1
0.417,0.373,0.414,0.161,0.364,-1
0.3923333333333332,0.5235,0.4956666666666667,0.2085,0.4528333333333332,-1
0.4406666666666667,0.4453333333333333,0.4046666666666667,0.2426666666666666,0.408,-1
0.309,0.519,0.5529999999999999,0.124,0.4639999999999999,-1
0.407,0.427,0.498,0.259,0.412,-1
0.467,0.346,0.352,0.29,0.344,-1
0.443,0.469,0.4475,0.2769999999999999,0.423,-1
0.3814999999999999,0.3984999999999999,0.4935,0.2,0.4435,-1
0.417,0.552,0.462,0.25,0.474,-1
0.351,0.492,0.598,0.23,0.504,-1
0.367,0.494,0.524,0.193,0.4579999999999999,-1
0.445,0.478,0.435,0.267,0.469,-1
0.37275,0.49575,0.50025,0.232,0.4599999999999999,-1
0.4903333333333333,0.488,0.473,0.2629999999999999,0.3866666666666667,-1
0.352,0.507,0.514,0.1569999999999999,0.4659999999999999,-1
0.355,0.492,0.546,0.21,0.473,-1
0.36075,0.48275,0.526,0.22525,0.46075,-1
0.4443333333333333,0.4483333333333333,0.439,0.2526666666666666,0.4326666666666667,-1
0.384,0.53525,0.5357500000000001,0.21575,0.4932499999999999,-1
0.4579999999999999,0.372,0.472,0.3429999999999999,0.345,-1
0.3964999999999999,0.5065,0.477,0.154,0.4399999999999999,-1
0.46,0.472,0.389,0.322,0.428,-1
0.437,0.508,0.434,0.2865,0.4315,-1
0.433,0.521,0.43,0.302,0.43,-1
0.36975,0.5755,0.55725,0.18725,0.476,-1
0.36,0.504,0.345,0.214,0.374,-1
0.449,0.363,0.396,0.262,0.3939999999999999,-1
0.447375,0.495125,0.3888749999999999,0.27625,0.42,-1
0.4626666666666667,0.4486666666666667,0.47,0.2903333333333333,0.4296666666666667,-1
0.4589999999999999,0.475,0.4629999999999999,0.362,0.428,-1
0.477,0.493,0.384,0.319,0.373,-1
0.4589999999999999,0.397,0.354,0.29,0.351,-1
0.3379999999999999,0.528,0.479,0.115,0.476,-1
